3.877621293067932129e-01 -4.858237802982330322e-01 2.894681096076965332e-01 -3.597786650061607361e-02 7.854228466749191284e-02 1.433641184121370316e-02 2.141598239541053772e-02 9.443032741546630859e-02 5.183577537536621094e-02 2.347619384527206421e-01
1.700577139854431152e-01 1.102429628372192383e-01 -1.628869324922561646e-01 -1.623261533677577972e-02 3.809745609760284424e-02 4.213219974189996719e-03 -4.005491733551025391e-02 -9.237405657768249512e-02 1.099235843867063522e-03 -2.140172421932220459e-01
-3.186430335044860840e-01 2.174824289977550507e-02 -1.666468530893325806e-01 8.215626329183578491e-02 -7.481802254915237427e-03 5.998688563704490662e-02 9.877847880125045776e-02 2.548906207084655762e-02 5.265650898218154907e-02 5.085431039333343506e-02
-1.723837614059448242e+00 7.447235286235809326e-02 1.511991769075393677e-01 6.898145377635955811e-02 -1.750560700893402100e-01 7.288037240505218506e-02 3.464989829808473587e-03 8.807706832885742188e-02 1.567981690168380737e-01 2.421675436198711395e-02
2.947462797164916992e-01 6.958719342947006226e-02 -3.010900877416133881e-02 2.110796747729182243e-03 -7.851624395698308945e-04 -3.286938071250915527e-01 -1.210355311632156372e-01 1.666188687086105347e-01 -1.607509404420852661e-01 3.429679200053215027e-02
-3.322556018829345703e-01 2.146833203732967377e-02 5.445587262511253357e-02 -1.447776705026626587e-01 -9.400190412998199463e-02 -1.404665261507034302e-01 4.453202337026596069e-02 1.076816543936729431e-01 -1.053695455193519592e-01 1.194887161254882812e-01
-1.322835683822631836e-02 -1.231967657804489136e-01 -5.567128211259841919e-02 1.164580881595611572e-01 -1.479539275169372559e-01 -1.443658918142318726e-01 3.273447975516319275e-02 -1.627065539360046387e-01 5.825874581933021545e-02 1.180039495229721069e-01
4.562875032424926758e-01 -2.395994663238525391e-01 -1.604835391044616699e-01 -8.342798799276351929e-03 2.616101503372192383e-01 6.402488332241773605e-03 4.833739623427391052e-02 -2.285396754741668701e-01 -1.047452539205551147e-01 -5.737554281949996948e-02
1.070151329040527344e-01 -5.359319448471069336e-01 -4.349149018526077271e-02 -1.547640003263950348e-02 2.582268118858337402e-01 2.575156837701797485e-02 -4.150121286511421204e-02 -4.582034423947334290e-02 -2.899678051471710205e-01 2.905260026454925537e-02
-8.946693539619445801e-01 1.233511269092559814e-01 -6.563243269920349121e-02 1.023494750261306763e-01 -1.879700925201177597e-03 -5.522863939404487610e-02 6.260097026824951172e-02 2.109106630086898804e-01 -9.772183373570442200e-03 -5.891751870512962341e-02
-6.036162376403808594e-03 -9.115628898143768311e-02 1.324585825204849243e-02 1.914445757865905762e-01 -1.345323920249938965e-01 -3.268155828118324280e-02 -1.220822334289550781e-01 -1.054971572011709213e-02 1.240888424217700958e-02 -7.695622742176055908e-02
1.652867197990417480e-01 5.704476684331893921e-02 8.434470742940902710e-02 -6.279288325458765030e-03 2.722074743360280991e-03 -1.437675058841705322e-01 8.903919160366058350e-02 9.315927512943744659e-03 1.663281470537185669e-01 1.167031284421682358e-02
3.948137760162353516e-01 -9.735708683729171753e-02 1.604270488023757935e-01 8.285108208656311035e-02 1.823403388261795044e-01 -2.484297305345535278e-01 -4.954126197844743729e-03 -3.885168209671974182e-02 1.726762019097805023e-02 -8.800883591175079346e-02
-8.223126530647277832e-01 -1.152510717511177063e-01 1.764298416674137115e-02 -9.873072803020477295e-02 2.103352360427379608e-02 1.411800831556320190e-01 1.162565648555755615e-01 1.455233432352542877e-02 9.447975456714630127e-02 1.824363321065902710e-02
-8.153795003890991211e-01 -4.110514372587203979e-02 4.105147346854209900e-02 -2.288360334932804108e-02 -4.921027645468711853e-02 1.825167685747146606e-01 4.085343703627586365e-02 8.004059642553329468e-02 5.078076943755149841e-02 3.152497112751007080e-02
-3.199100494384765625e-01 3.633168339729309082e-02 -1.294277012348175049e-01 -1.493813470005989075e-02 -1.342320889234542847e-01 -1.079025045037269592e-01 -5.540345981717109680e-02 -3.063592687249183655e-02 4.620621446520090103e-03 -2.373843938112258911e-01
3.357574343681335449e-01 -5.151657387614250183e-03 -2.165380306541919708e-02 1.063478961586952209e-01 -6.813952326774597168e-02 -4.702900722622871399e-02 4.586120694875717163e-02 1.170777436345815659e-02 1.615722626447677612e-01 -3.234303593635559082e-01
-1.084985733032226562e-01 1.501585096120834351e-01 7.782470434904098511e-03 -2.404309995472431183e-02 3.995999693870544434e-03 6.045940518379211426e-02 2.016630768775939941e-02 1.966237425804138184e-01 -1.400868594646453857e-01 -6.248309835791587830e-02
9.039974212646484375e-02 1.660290360450744629e-01 -3.633173182606697083e-02 -8.419179916381835938e-02 8.435021340847015381e-02 1.938428878784179688e-01 -1.176900342106819153e-01 8.904672414064407349e-02 7.549039274454116821e-02 -7.858815789222717285e-02
-3.615306317806243896e-01 -1.098796818405389786e-02 -1.294004321098327637e-01 2.406635731458663940e-01 -1.078023388981819153e-01 -9.481690824031829834e-02 9.502270817756652832e-02 -2.172673679888248444e-02 -5.416677519679069519e-02 1.319358944892883301e-01
2.724072933197021484e-01 -3.292582929134368896e-01 -1.157833933830261230e-01 3.085602819919586182e-02 -1.296587474644184113e-02 -1.363351792097091675e-01 2.288186177611351013e-02 -3.002493083477020264e-02 -2.473389506340026855e-01 -2.076986990869045258e-02
2.744069099426269531e-01 -7.354676723480224609e-02 9.006190113723278046e-03 -2.791741192340850830e-01 3.322682380676269531e-01 8.423460274934768677e-02 -2.429828792810440063e-01 1.815506815910339355e-01 1.555629819631576538e-01 7.706832885742187500e-02
-1.851255297660827637e-01 -1.221183128654956818e-02 8.918220549821853638e-02 1.155660226941108704e-01 -7.955469191074371338e-03 -8.939177729189395905e-03 1.296063959598541260e-01 -1.838134229183197021e-02 -2.091249525547027588e-01 2.448217384517192841e-02
2.755346298217773438e-01 -6.381862610578536987e-02 2.311238050460815430e-01 4.175871238112449646e-02 -4.088131785392761230e-01 -1.248664632439613342e-01 -1.362512558698654175e-01 -2.040492184460163116e-02 1.179243773221969604e-01 1.328627858310937881e-02
4.039108753204345703e-01 -3.045005202293395996e-01 -1.254016906023025513e-01 -1.449693441390991211e-01 -1.412734240293502808e-01 -2.079788893461227417e-01 -1.202907711267471313e-01 8.173176646232604980e-02 9.713725745677947998e-02 9.847548604011535645e-02
4.329187870025634766e-01 5.158582702279090881e-03 -2.371983826160430908e-01 1.790469288825988770e-01 -1.020923182368278503e-01 2.630420029163360596e-01 5.735288560390472412e-02 -9.111191332340240479e-02 -1.941344887018203735e-02 -3.838202357292175293e-02
-6.637041568756103516e-01 -1.533028483390808105e-01 -3.513689637184143066e-01 -4.069489240646362305e-02 -5.090845376253128052e-02 -7.333219051361083984e-02 2.473058998584747314e-01 7.638608664274215698e-02 1.386202871799468994e-01 8.664470165967941284e-03
3.917415142059326172e-01 1.157522797584533691e-01 3.767320886254310608e-02 -1.711040884256362915e-01 2.600862272083759308e-02 -9.044770151376724243e-02 1.998177319765090942e-01 5.512595176696777344e-03 2.318266406655311584e-02 -1.597846299409866333e-01
2.907252311706542969e-01 -1.242685243487358093e-01 2.016875296831130981e-01 6.395881995558738708e-03 -6.218146160244941711e-02 3.339480757713317871e-01 1.229434311389923096e-01 -3.172180429100990295e-02 -2.024781554937362671e-01 -1.391705721616744995e-01
-2.615050375461578369e-01 1.890306770801544189e-01 -1.854219138622283936e-01 -5.430210009217262268e-02 1.478217691183090210e-01 -1.531539261341094971e-01 5.255995690822601318e-02 2.205840051174163818e-01 -8.444586396217346191e-02 -2.046923153102397919e-02
-6.212921142578125000e-01 1.797455251216888428e-01 4.169582203030586243e-02 -4.771935567259788513e-02 4.468163102865219116e-02 1.253847479820251465e-01 -9.842714667320251465e-02 -3.799033537507057190e-02 -1.079385280609130859e-01 1.309752371162176132e-02
9.749978780746459961e-02 8.657088130712509155e-02 6.607881933450698853e-02 1.936060376465320587e-02 4.106590151786804199e-02 -1.427551805973052979e-01 4.485950991511344910e-02 -6.898104399442672729e-02 1.248017847537994385e-01 -2.244639769196510315e-02
2.681840062141418457e-01 -6.674986332654953003e-03 -3.070475067943334579e-03 8.043088018894195557e-05 -1.973072737455368042e-01 -1.611601561307907104e-01 -6.243904680013656616e-02 -1.165385693311691284e-01 1.311619020998477936e-02 4.507272318005561829e-02
-3.383553326129913330e-01 2.569147944450378418e-01 3.644990921020507812e-02 -1.330936513841152191e-02 -3.476861491799354553e-02 1.592755764722824097e-01 1.653446853160858154e-01 -4.509153217077255249e-02 -6.908090412616729736e-02 8.806018158793449402e-03
3.103091120719909668e-01 -2.395144663751125336e-02 -2.822255343198776245e-02 1.863557659089565277e-02 -5.185998976230621338e-02 1.985340863466262817e-01 1.726087778806686401e-01 2.193671762943267822e-01 -2.215119600296020508e-01 6.353983283042907715e-02
-5.488211512565612793e-01 1.983922123908996582e-01 -6.990120559930801392e-02 3.262855485081672668e-02 1.737896949052810669e-01 4.348872695118188858e-03 1.161219850182533264e-01 1.764228641986846924e-01 2.538145184516906738e-01 1.445737928152084351e-01
3.635830283164978027e-01 -1.882765144109725952e-01 -2.914143204689025879e-01 2.047573179006576538e-01 2.203361392021179199e-01 9.537210315465927124e-02 1.416078303009271622e-02 -5.271211266517639160e-02 -1.853815615177154541e-01 5.051900073885917664e-02
-2.341559231281280518e-01 -3.535382151603698730e-01 -1.577882319688796997e-01 1.796918213367462158e-01 -3.515991196036338806e-02 2.160533815622329712e-01 2.629766985774040222e-02 1.125879958271980286e-02 -9.431958943605422974e-02 6.974804401397705078e-02
2.737045288085937500e-03 5.508115142583847046e-02 -1.376358568668365479e-01 -3.572455421090126038e-02 -5.291111022233963013e-02 -1.141983047127723694e-01 -3.421153128147125244e-02 4.829979687929153442e-02 -1.616096049547195435e-01 -2.946760058403015137e-01
-1.458196043968200684e-01 1.759243160486221313e-01 -3.523530438542366028e-02 -7.062858343124389648e-02 8.402860909700393677e-02 1.716115474700927734e-01 1.207228843122720718e-02 1.586262509226799011e-02 1.750706695020198822e-03 -1.266307532787322998e-01
1.037063002586364746e-01 2.168784290552139282e-01 3.794120252132415771e-02 -1.093142107129096985e-02 1.344637870788574219e-01 2.798221074044704437e-02 -4.795425757765769958e-02 -1.314187049865722656e-01 6.482616066932678223e-02 7.531324028968811035e-02
3.236969113349914551e-01 8.515078574419021606e-02 5.052152276039123535e-02 -8.953696489334106445e-02 -9.823729284107685089e-03 -1.104630753397941589e-01 7.172511518001556396e-02 8.636366575956344604e-03 -1.784751750528812408e-02 -8.752708137035369873e-02
-2.727580666542053223e-01 1.422852873802185059e-01 -1.186521872878074646e-01 4.253842234611511230e-01 -2.640195377171039581e-02 -4.295245558023452759e-02 -8.916261792182922363e-02 2.729770727455615997e-02 -2.182136923074722290e-01 -1.553616486489772797e-02
-2.871036529541015625e-03 -7.070195861160755157e-03 1.026683524250984192e-01 -2.232729829847812653e-02 9.782764315605163574e-02 4.109714180231094360e-03 -7.599063217639923096e-02 1.131602227687835693e-01 1.216623634099960327e-01 -5.581175535917282104e-02
4.664385318756103516e-02 2.095369696617126465e-01 3.588106110692024231e-02 3.808971494436264038e-02 1.912516057491302490e-01 -3.319202922284603119e-03 -1.566262915730476379e-02 7.051821053028106689e-02 2.498320490121841431e-02 -5.734772607684135437e-02
-2.766294181346893311e-01 2.918872423470020294e-02 4.282990097999572754e-02 -2.074308544397354126e-01 -1.242340207099914551e-01 -1.904293596744537354e-01 -6.220436841249465942e-02 -1.516830474138259888e-01 -1.624881029129028320e-01 2.519312798976898193e-01
-1.947664320468902588e-01 1.618538349866867065e-01 -1.928062438964843750e-01 1.758373826742172241e-01 -1.939393132925033569e-01 4.921989515423774719e-02 6.020607054233551025e-02 2.352643199265003204e-02 -6.518010795116424561e-02 -2.492265701293945312e-01
-6.680488586425781250e-01 9.307286888360977173e-02 -3.766531869769096375e-02 1.858790218830108643e-01 -3.642108440399169922e-01 -1.046558842062950134e-01 -1.610810458660125732e-01 -6.790468841791152954e-02 -1.897032856941223145e-01 -2.519716918468475342e-01
3.055557012557983398e-01 6.022240966558456421e-02 1.325071752071380615e-01 -1.534912548959255219e-02 -5.922729894518852234e-02 -9.952867031097412109e-02 -3.766367211937904358e-02 -8.650401979684829712e-02 -9.088807553052902222e-02 1.770234704017639160e-01
3.915802240371704102e-01 -1.403466314077377319e-01 7.745857536792755127e-02 -1.223217621445655823e-01 1.045389473438262939e-01 9.417213499546051025e-02 -6.182885169982910156e-02 -2.251743972301483154e-01 4.068306386470794678e-01 -4.673507530242204666e-03
1.880192160606384277e-01 5.929114297032356262e-03 -6.124895811080932617e-02 -1.986768841743469238e-01 -1.675490140914916992e-01 1.579832583665847778e-01 -6.572803482413291931e-03 9.434368461370468140e-02 -3.977112844586372375e-02 -1.265885382890701294e-01
3.755840063095092773e-01 -9.319665282964706421e-02 -3.265345096588134766e-01 4.331104457378387451e-03 2.253897339105606079e-01 -4.234575852751731873e-02 7.756702601909637451e-02 -2.339760959148406982e-01 1.403166949748992920e-01 -1.177520006895065308e-01
4.469641447067260742e-01 -1.030015125870704651e-01 -7.867345213890075684e-02 -4.012850672006607056e-02 2.832040786743164062e-01 4.811247438192367554e-02 1.563107669353485107e-01 1.251619458198547363e-01 3.205204755067825317e-02 5.896855890750885010e-02
-1.106778383255004883e-01 -1.451700553297996521e-02 2.115360498428344727e-01 -1.208219900727272034e-01 1.535719260573387146e-02 -9.096066653728485107e-02 -1.883243471384048462e-01 5.781567189842462540e-03 -1.533291786909103394e-01 4.239204525947570801e-02
3.303502798080444336e-01 7.469513267278671265e-02 2.497064918279647827e-01 -3.888488113880157471e-01 1.388495564460754395e-01 5.641978234052658081e-02 1.805729418992996216e-01 1.903368383646011353e-01 4.212745279073715210e-02 -8.914531767368316650e-02
1.386460065841674805e-01 1.407719850540161133e-01 1.382885575294494629e-01 -1.015411242842674255e-01 -1.331878453493118286e-02 -6.448091566562652588e-02 -2.009260002523660660e-03 7.291480153799057007e-02 6.230759993195533752e-02 -1.940315123647451401e-03
1.591572165489196777e-01 1.322003602981567383e-01 4.404602944850921631e-02 2.401696704328060150e-02 -9.183838218450546265e-02 -1.325747929513454437e-02 7.859883457422256470e-02 1.745114773511886597e-01 -1.889939308166503906e-01 2.025738544762134552e-02
-6.901508569717407227e-01 8.629516512155532837e-02 -2.942354679107666016e-01 -8.146075531840324402e-03 -1.966914087533950806e-01 6.605850160121917725e-02 -5.551384761929512024e-02 5.155520886182785034e-02 7.706508040428161621e-02 -2.834983468055725098e-01
4.661329984664916992e-01 -8.045645430684089661e-03 -5.875705927610397339e-02 2.198221348226070404e-02 -2.991438210010528564e-01 -3.429728001356124878e-02 -5.342445895075798035e-02 -1.771062798798084259e-02 3.340392187237739563e-02 2.615306898951530457e-02
1.713172793388366699e-01 1.363004595041275024e-01 4.412953183054924011e-02 -4.634347558021545410e-02 2.942708879709243774e-02 9.069712460041046143e-02 5.262752249836921692e-02 5.145641975104808807e-03 1.207189727574586868e-02 -1.255780458450317383e-01
-1.234579682350158691e-01 2.673748321831226349e-02 2.732990309596061707e-02 -3.255778923630714417e-02 2.649765461683273315e-02 -4.481202736496925354e-02 1.910708993673324585e-01 5.425244569778442383e-02 4.499571397900581360e-03 1.008393019437789917e-01
8.219045400619506836e-02 -4.446402192115783691e-01 1.671173274517059326e-01 -1.917628943920135498e-02 1.114292889833450317e-01 -1.649816781282424927e-01 5.585579574108123779e-02 3.513224422931671143e-02 1.115213185548782349e-01 7.966203987598419189e-02
-1.004620194435119629e+00 -1.317288726568222046e-01 1.721473187208175659e-01 8.435077965259552002e-02 -5.317588895559310913e-02 9.766227006912231445e-02 1.606591641902923584e-01 3.090613782405853271e-01 -2.203019708395004272e-02 9.798696637153625488e-02
2.248794436454772949e-01 1.126038730144500732e-01 2.791382744908332825e-02 9.231466054916381836e-02 -2.405331842601299286e-02 -7.202468812465667725e-02 6.595589220523834229e-02 9.751199185848236084e-02 1.518284082412719727e-01 8.135758340358734131e-02
4.330623149871826172e-01 -6.823734939098358154e-02 -2.557221651077270508e-01 2.436031773686408997e-02 -1.675686240196228027e-02 -1.528037339448928833e-01 4.880122095346450806e-02 1.999025493860244751e-01 -1.360111087560653687e-01 1.900648921728134155e-01
-1.123147010803222656e-01 7.151775807142257690e-02 -2.834014408290386200e-02 7.812172919511795044e-02 -1.338860839605331421e-01 -7.369171082973480225e-02 -1.168625801801681519e-02 -3.990361839532852173e-02 8.544102311134338379e-02 5.301107838749885559e-02
-2.675478756427764893e-01 -6.159689277410507202e-02 1.420306563377380371e-01 1.907734945416450500e-02 -9.754624217748641968e-03 -1.212595030665397644e-01 9.390551596879959106e-02 1.272475570440292358e-01 -1.624855846166610718e-01 4.386280849575996399e-02
4.065344333648681641e-01 -7.370696216821670532e-02 -8.438345789909362793e-02 -1.992757320404052734e-01 -1.638388931751251221e-01 -1.153647899627685547e-01 -7.362178713083267212e-02 -2.884778380393981934e-02 6.777655333280563354e-02 -2.349383383989334106e-02
-2.372322678565979004e-01 1.753355562686920166e-01 1.229256093502044678e-01 -1.516196131706237793e-02 -1.855013519525527954e-01 -8.288109675049781799e-03 -2.828584313392639160e-01 2.053276300430297852e-01 3.856341913342475891e-02 -1.242109537124633789e-01
8.033198118209838867e-02 -4.680933058261871338e-02 -1.073337048292160034e-01 -2.026553004980087280e-01 -3.585230186581611633e-02 -3.184396401047706604e-02 1.747509539127349854e-01 1.240592151880264282e-01 -8.239281177520751953e-02 -8.087047934532165527e-02
2.722567915916442871e-01 -2.313027828931808472e-01 1.308590024709701538e-01 -2.158988118171691895e-01 -9.019818156957626343e-02 -8.532693982124328613e-02 3.047997504472732544e-02 1.493828296661376953e-01 -1.534520238637924194e-01 1.435785591602325439e-01
4.788736104965209961e-01 8.171942085027694702e-02 1.226316094398498535e-01 2.577539086341857910e-01 1.711882650852203369e-01 -1.578593552112579346e-01 2.001828402280807495e-01 6.964306533336639404e-02 -1.501380950212478638e-01 -1.170656234025955200e-01
1.313292980194091797e-01 -7.555185258388519287e-02 1.883294582366943359e-01 -2.901417315006256104e-01 -2.502754516899585724e-02 -3.017370775341987610e-02 -1.765498071908950806e-01 -5.124021321535110474e-02 -1.994259953498840332e-01 -6.919217109680175781e-02
3.058898448944091797e-01 -7.313421368598937988e-02 1.675930172204971313e-01 -1.599420458078384399e-01 -3.319377601146697998e-01 -6.326031684875488281e-02 9.570316225290298462e-02 1.760703474283218384e-01 1.727221906185150146e-02 2.344698086380958557e-02
4.702702760696411133e-01 1.458456218242645264e-01 4.673068970441818237e-02 -1.480630934238433838e-01 -1.145876869559288025e-01 -1.188453212380409241e-01 1.030336394906044006e-01 -2.836628258228302002e-02 -8.007222414016723633e-02 -1.695654094219207764e-01
-3.696018159389495850e-01 5.112998932600021362e-02 -1.249837875366210938e-01 1.147245541214942932e-01 -7.694879919290542603e-02 -5.473152920603752136e-02 7.329709827899932861e-02 5.619752034544944763e-02 9.494161605834960938e-02 1.370829641819000244e-01
3.143776655197143555e-01 -1.223537102341651917e-01 7.451163604855537415e-03 1.242714226245880127e-01 2.902506291866302490e-01 -8.022832125425338745e-02 -3.213502168655395508e-01 1.880218237638473511e-01 -2.904338389635086060e-02 1.202984303236007690e-01
2.488350272178649902e-01 2.182338535785675049e-01 -8.751081675291061401e-02 -1.074915006756782532e-01 7.017154246568679810e-02 -1.759589761495590210e-01 -3.343155235052108765e-02 1.067978218197822571e-01 -2.807422354817390442e-02 -1.304385513067245483e-01
3.036377429962158203e-01 7.888254523277282715e-02 8.111036568880081177e-02 -2.479162663221359253e-01 -1.686516702175140381e-01 -6.575887557119131088e-03 -5.252980627119541168e-04 -1.100181564688682556e-01 1.860070675611495972e-01 -2.077311128377914429e-01
7.524406909942626953e-02 8.199092745780944824e-02 -6.585110910236835480e-03 1.966625899076461792e-01 8.764900267124176025e-02 -1.077994257211685181e-01 -1.114266738295555115e-01 -6.053914874792098999e-02 1.384585797786712646e-01 5.959290266036987305e-02
-7.721745967864990234e-02 2.166438102722167969e-01 -6.701521575450897217e-02 2.526457421481609344e-02 -1.454786658287048340e-01 -6.814736127853393555e-02 -4.307517409324645996e-02 7.971776649355888367e-03 -1.142060980200767517e-01 -6.868107616901397705e-02
1.989805698394775391e-02 -1.803541332483291626e-01 -5.533310025930404663e-02 1.927980035543441772e-02 7.769054919481277466e-02 7.790713757276535034e-02 -5.351664964109659195e-03 -1.213817205280065536e-02 -4.662835225462913513e-02 1.016976833343505859e-01
-2.347964644432067871e-01 4.179371148347854614e-02 8.179759606719017029e-03 -5.574423074722290039e-02 6.166517361998558044e-02 1.417133659124374390e-01 -1.213326212018728256e-02 9.249350056052207947e-03 1.546203643083572388e-01 2.384645789861679077e-01
-2.653248906135559082e-01 -3.956747055053710938e-02 -6.022023409605026245e-02 -2.389110922813415527e-01 -6.700894236564636230e-02 -6.289663165807723999e-02 4.770467430353164673e-02 -2.478455007076263428e-02 8.967687189579010010e-02 -2.850111573934555054e-03
2.324692606925964355e-01 -1.538634002208709717e-01 3.498214296996593475e-03 -1.420494318008422852e-01 1.070515662431716919e-01 -3.492733836174011230e-02 3.190363198518753052e-02 -1.396619528532028198e-02 -1.018342971801757812e-01 2.590187266469001770e-02
-9.104402661323547363e-01 -1.319807022809982300e-01 6.652712225914001465e-01 -2.450231313705444336e-01 -7.889810204505920410e-02 -1.118235439062118530e-01 -2.381742298603057861e-01 1.324549168348312378e-01 3.553020954132080078e-01 6.557828187942504883e-02
2.703967094421386719e-01 -1.715378165245056152e-01 -1.353772282600402832e-01 1.970727592706680298e-01 -4.193073511123657227e-02 -1.390138827264308929e-02 3.354122489690780640e-02 -1.944971829652786255e-01 2.049955166876316071e-02 -2.733311653137207031e-01
-4.983878135681152344e-01 4.337200522422790527e-02 1.024344116449356079e-01 6.042927876114845276e-02 -8.726527541875839233e-02 -3.582017123699188232e-02 -4.686911031603813171e-02 -1.421572715044021606e-01 6.517734378576278687e-02 -1.546299457550048828e-01
1.207240819931030273e-01 5.501551553606987000e-03 -3.547128289937973022e-02 1.248939931392669678e-01 2.204739302396774292e-01 -5.855274945497512817e-02 -3.969999961555004120e-03 3.631190583109855652e-02 -2.385649830102920532e-02 -3.946817293763160706e-02
4.156538248062133789e-01 2.353542894124984741e-01 -4.818216338753700256e-02 -1.094877049326896667e-01 -6.661430001258850098e-02 2.244870811700820923e-01 -8.184499293565750122e-02 -1.614897549152374268e-01 1.789719462394714355e-01 -4.537369310855865479e-02
-1.669857501983642578e-01 -4.723468795418739319e-02 -1.480311714112758636e-02 1.437187790870666504e-01 -1.938322633504867554e-01 1.226815879344940186e-01 -1.319694072008132935e-01 -1.046127527952194214e-01 -5.832646787166595459e-02 -8.064249157905578613e-02
4.384057521820068359e-01 -1.587195694446563721e-01 2.272391617298126221e-01 1.122494926676154137e-03 -3.730795159935951233e-02 2.394889295101165771e-02 2.831709757447242737e-02 1.423264294862747192e-01 -2.345523089170455933e-01 2.553237974643707275e-01
-6.907838582992553711e-01 -1.973555684089660645e-01 1.566739231348037720e-01 5.796523764729499817e-02 -3.947534132748842239e-03 -1.934985518455505371e-01 -9.277547709643840790e-03 1.330714523792266846e-01 -6.225013732910156250e-02 -2.047383971512317657e-02
